"중소단체
계약번호",변경회차,단체계약명,지원구분,보험계약자,등록건수,대상건수,제외건수,신청일,확정일,보험계약기간,진행상태,기업규모,"일괄가입
방식여부",부서,담당자,대표지원기관,"지원
진행상태"
1122080001,0,2022 서울시 단체보험 8월 갱신,구 단체보험 특약,서울시청,105,101,4,2022.08.01,2022.08.01,2022.08.01 ~ 2023.07.31,확정완료,중소기업(구 단체특약),N,중앙지사,최건수,서울특별시청,지원완료
1122070038,0,2022 안양시 단체보험 8월 신규 및 갱신,구 단체보험 특약,안양산업진흥원,7,7,0,2022.07.29,2022.07.29,2022.08.01 ~ 2023.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,강민아,안양시청,지원완료
1122070037,0,2022년 aT 7월(1차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,1,1,0,2022.07.28,2022.07.28,2022.08.05 ~ 2023.08.04,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,aT(한국농수산식품유통공사),지원완료
1122070036,0,2022년 신한은행-KOTRA 수출기업화 수출안전망,구 수출안전망보험 특약,신한은행,"1,299","1,213",86,2022.07.28,2022.07.01,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,신한은행,지원완료
1122070035,0,특약 추가-22년 충청북도 일괄가입방식 단체보험('22.11.8자 만기건 전환),구 단체보험 특약,충청북도청,10,10,0,2022.07.27,2022.07.27,2022.11.09 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122070034,0,경기도청 단체보험 22년8월 보험개시건(신규 및 갱신),구 단체보험 특약,경기도청,333,327,6,2022.07.27,2022.07.27,2022.08.01 ~ 2023.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,정민규,경기도청,지원완료
1122070033,0,특약 추가-22년 충청북도 일괄가입방식 수출안전망('22.11.8자 만기건 전환),구 수출안전망보험 특약,충청북도청,13,13,0,2022.07.27,2022.07.27,2022.11.09 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122070032,0,2022 성남시 단체보험 (8월),구 단체보험 특약,성남시청,17,17,0,2022.07.26,2022.07.26,2022.08.01 ~ 2023.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1122070031,0,2022 인천광역시 단체보험(7차)_8월 28일,구 단체보험 특약,인천광역시청,10,10,0,2022.07.26,2022.07.26,2022.08.28 ~ 2023.08.27,확정완료,중소기업(구 단체특약),N,인천지사,박유진,인천광역시청,지원완료
1122070030,0,2022 인천광역시 단체보험(7차),구 단체보험 특약,인천광역시청,25,25,0,2022.07.26,2022.07.26,2022.08.01 ~ 2023.07.31,확정완료,중소기업(구 단체특약),N,인천지사,박유진,인천광역시청,지원완료
1122070029,0,2022년 무역협회 10차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,7,5,2,2022.07.25,2022.07.25,2022.08.02 ~ 2023.08.01,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122070028,0,2022년 무역협회 10차 단체보험,구 단체보험 특약,(사)한국무역협회,38,26,12,2022.07.25,2022.07.25,2022.08.02 ~ 2023.08.01,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122070027,0,[특약추가]2021 충남도청 단체보험 특약추가(중소5차),구 단체보험 특약,충청남도청,4,4,0,2022.07.22,2022.07.22,2022.07.22 ~ 2022.10.07,확정완료,중소기업(구 단체특약),N,대전세종충남지사,전민준,충남도청,지원완료
1122070026,0,[22.7 특약추가]2021년도 대전광역시 단체보험(갱신),구 단체보험 특약,대전광역시청,1,1,0,2022.07.22,2022.07.22,2022.07.22 ~ 2022.12.01,확정완료,중소기업(구 단체특약),N,대전세종충남지사,이준갑,대전광역시청,지원완료
1122070025,0,특약 추가-22년 충청북도 일괄가입방식 수출안전망('22.10.31자 만기건 전환),구 수출안전망보험 특약,충청북도청,15,15,0,2022.07.21,2022.07.21,2022.11.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122070024,0,특약 추가-22년 충청북도 일괄가입방식 단체보험('22.10.31자 만기건 전환),구 단체보험 특약,충청북도청,17,17,0,2022.07.21,2022.07.21,2022.11.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122070023,0,화성시 단체보험(2022년 8월 보험개시),구 단체보험 특약,화성시청,2,2,0,2022.07.20,2022.07.20,2022.08.01 ~ 2023.07.31,확정완료,중소기업(구 단체특약),N,경기남부지사,정민규,화성시청,지원완료
1122070022,0,2022년 aT 6월(2차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,2,2,0,2022.07.20,2022.07.20,2022.07.20 ~ 2023.07.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,aT(한국농수산식품유통공사),지원완료
1122070021,0,2022 경북도청 일괄가입방식 수출안전망 보험,구 수출안전망보험 특약,경북도청,"1,363","1,315",48,2022.07.20,2022.07.20,2022.07.17 ~ 2023.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,류승희,경북도청,지원완료
1122070020,0,2022 대구광역시청 일괄가입방식 단체보험,구 단체보험 특약,대구광역시청,"1,277","1,238",39,2022.07.20,2022.07.20,2022.07.17 ~ 2023.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,엄민지,대구광역시청,지원완료
1122070019,0,2022 대구광역시청 일괄가입방식 수출안전망보험,구 수출안전망보험 특약,대구광역시청,"1,481","1,455",26,2022.07.20,2022.07.20,2022.07.17 ~ 2023.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,엄민지,대구광역시청,지원완료
1122070017,0,2022 경북도청 일괄가입방식 단체보험,구 단체보험 특약,경북도청,"1,230","1,160",70,2022.07.20,2022.07.20,2022.07.17 ~ 2023.07.16,확정완료,중소기업(구 단체특약),Y,대구경북지사,류승희,경북도청,지원완료
1122070016,0,2022년 대전일자리경제진흥원 단체보험(일괄가입방식)(수출실적 10만불 이하),구 단체보험 특약,(재)대전일자리경제진흥원,458,453,5,2022.07.20,2022.07.20,2022.07.20 ~ 2023.07.19,확정완료,중소기업(구 단체특약),Y,대전세종충남지사,이준갑,대전광역시청,지원완료
1122070015,0,2022년 대전일자리경제진흥원 단체보험(일괄가입방식)(수출실적 10만불 초과),구 단체보험 특약,(재)대전일자리경제진흥원,60,60,0,2022.07.20,2022.07.20,2022.07.20 ~ 2023.07.19,확정완료,중소기업(구 단체특약),Y,대전세종충남지사,이준갑,대전광역시청,지원완료
1122070010,0,2022년 밀양시청 단기수출보험(중소중견plus+) 단체보험,구 단체보험 특약,밀양시청,11,11,0,2022.07.18,2022.07.18,2022.07.18 ~ 2023.07.17,확정완료,중소기업(구 단체특약),N,경남지사,김윤재,밀양시청,지원완료
1122070009,0,2022 서울시 단체보험 7월 신규,구 단체보험 특약,서울시청,1,1,0,2022.07.12,2022.07.12,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,최건수,서울특별시청,지원완료
1122070008,0,2022년 경산시 단체보험,구 단체보험 특약,경산시청,37,35,2,2022.07.11,2022.07.11,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,대구경북지사,이석현,경산시청,지원완료
1122070007,0,2022년 무역협회 9차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,2,2,0,2022.07.06,2022.07.06,2022.07.17 ~ 2023.07.16,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122070006,0,2022년 무역협회 9차 단체보험(중견),구 단체보험 특약,(사)한국무역협회,1,1,0,2022.07.06,2022.07.06,2022.07.17 ~ 2023.07.16,확정완료,중견기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122070005,0,2022년 무역협회 9차 단체보험,구 단체보험 특약,(사)한국무역협회,30,23,7,2022.07.06,2022.07.06,2022.07.17 ~ 2023.07.16,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122070004,0,2022년 aT 6월(1차) 단체보험,구 단체보험 특약,한국농수산식품유통공사,3,3,0,2022.07.06,2022.07.05,2022.07.05 ~ 2023.07.04,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,aT(한국농수산식품유통공사),지원완료
1122070003,0,2022년 7월 김포시청 단체보험,구 단체보험 특약,김포시청,2,2,0,2022.07.04,2022.07.04,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,경기북부지사,방서현,김포시청,지원완료
1122070002,0,2022년 7월 파주시청 단체보험,구 단체보험 특약,파주시청,3,3,0,2022.07.04,2022.07.04,2022.07.06 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,경기북부지사,방서현,파주시청,지원완료
1122070001,0,2022 성남시 단체보험 (7월),구 단체보험 특약,성남시청,26,26,0,2022.07.01,2022.07.01,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,최정은,성남시청,지원완료
1122060039,0,2022년 7월 용인시 단체보험 계약,구 단체보험 특약,용인시청,6,6,0,2022.06.30,2022.06.30,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,강민아,용인시청,지원완료
1122060038,0,특약 추가-22년 충청북도 일괄가입방식 수출안전망('22.7.31자 만기건 전환),구 수출안전망보험 특약,충청북도청,51,51,0,2022.06.28,2022.06.28,2022.08.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122060037,0,22년 충청북도 일괄가입방식 단체보험 피보험자 추가('22.7.31자 만기건 전환),구 단체보험 특약,충청북도청,23,23,0,2022.06.28,2022.06.28,2022.08.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122060036,0,2022 안양시 단체보험(7월 갱신),구 단체보험 특약,안양산업진흥원,3,3,0,2022.06.28,2022.06.28,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,경기남부지사,고명화,안양시청,지원완료
1122060035,2,[특약추가]2022 서울시 단체보험 7월 신규,구 단체보험 특약,서울시청,1,1,0,2022.10.13,2022.10.13,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,석아름,서울특별시청,지원완료
1122060035,1,[특약추가]2022 서울시 단체보험 7월 신규,구 단체보험 특약,서울시청,1,1,0,2022.06.29,2022.06.29,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,엄민지,서울특별시청,지원완료
1122060035,0,2022 서울시 단체보험 7월 신규,구 단체보험 특약,서울시청,10,10,0,2022.06.28,2022.06.28,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,엄민지,서울특별시청,지원완료
1122060034,0,2022 서울시 단체보험 7월 갱신,구 단체보험 특약,서울시청,98,95,3,2022.06.28,2022.06.28,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,중앙지사,엄민지,서울특별시청,지원완료
1122060033,6,[특약추가] 2022년 세종특별자치시청 단체보험 추가(6월),구 단체보험 특약,세종특별자치시청,2,2,0,2023.06.01,2023.06.01,2023.06.01 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060033,5,[특약추가][특약추가] 2022년 세종특별자치시청 단체보험 추가(5월),구 단체보험 특약,세종특별자치시청,2,2,0,2023.05.02,2023.05.02,2023.05.02 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060033,4,[특약추가] 2022년 세종특별자치시청 단체보험 추가(4월),구 단체보험 특약,세종특별자치시청,1,1,0,2023.04.11,2023.04.11,2023.04.11 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060033,3,[특약추가]2022년 세종특별자치시청 단체보험 추가(10월),구 단체보험 특약,세종특별자치시청,2,2,0,2022.10.24,2022.10.24,2022.10.24 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060033,2,[특약추가]2022년 세종특별자치시청 단체보험 추가(9월),구 단체보험 특약,세종특별자치시청,1,1,0,2022.09.27,2022.09.27,2022.09.27 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060033,1,[특약추가]2022년 세종특별자치시청 단체보험 추가(7월),구 단체보험 특약,세종특별자치시청,1,1,0,2022.07.22,2022.07.22,2022.07.22 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060033,0,2022년 세종특별자치시청 단체보험 갱신,구 단체보험 특약,세종특별자치시청,26,26,0,2022.06.27,2022.06.27,2022.06.29 ~ 2023.06.28,확정완료,중소기업(구 단체특약),N,대전세종충남지사,임다미,세종특별자치시청,지원완료
1122060032,0,특약 추가-22년 충청북도 일괄가입방식 수출안전망('22.7.29자 만기건 전환),구 수출안전망보험 특약,충청북도청,97,97,0,2022.06.27,2022.06.27,2022.07.30 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122060031,0,특약 추가-22년 충청북도 일괄가입방식 단체보험('22.7.29자 만기건 전환),구 단체보험 특약,충청북도청,7,7,0,2022.06.24,2022.06.24,2022.07.30 ~ 2023.06.30,확정완료,중소기업(구 단체특약),Y,충북지사,박철은,충북도청,지원완료
1122060030,0,"화성시 단체보험('22.7월, 반월시화지사)",구 단체보험 특약,화성시청,1,1,0,2022.06.24,2022.06.24,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,경기서부지사,이예림,화성시청,지원완료
1122060029,0,2022년 무역협회 8차 수출안전망,구 수출안전망보험 특약,(사)한국무역협회,9,4,5,2022.06.22,2022.06.22,2022.07.02 ~ 2023.07.01,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122060028,0,2022년 무역협회 8차 단체보험,구 단체보험 특약,(사)한국무역협회,31,28,3,2022.06.22,2022.06.22,2022.07.02 ~ 2023.07.01,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국무역협회,지원완료
1122060027,0,2022년 춘천바이오산업진흥원 단체보험,구 단체보험 특약,재단법인 춘천바이오산업진흥원,13,13,0,2022.06.22,2022.06.22,2022.06.20 ~ 2023.06.19,확정완료,중소기업(구 단체특약),N,강원지사,유재훈,춘천시청,지원완료
1122060026,1,[특약추가]2022년 수산무역협회 단체보험(특약추가),구 단체보험 특약,(사)한국수산무역협회,3,3,0,2022.07.06,2022.07.01,2022.07.01 ~ 2023.06.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국수산무역협회,지원완료
1122060026,0,2022년 수산무역협회 단체보험,구 단체보험 특약,(사)한국수산무역협회,17,17,0,2022.06.21,2022.06.20,2022.06.20 ~ 2023.06.19,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,한국수산무역협회,지원완료
1122060025,0,2022년 창업진흥원 수출안전망,구 수출안전망보험 특약,창업진흥원,29,19,10,2022.06.21,2022.06.15,2022.06.15 ~ 2023.06.14,확정완료,중소기업(구 단체특약),N,수출기업화팀,홍시은,창업진흥원,지원완료
1122060024,0,2022년 광주광역시 단체보험,구 단체보험 특약,광주광역시청,66,66,0,2022.06.21,2022.06.21,2022.07.01 ~ 2023.06.30,확정완료,중소기업(구 단체특약),N,광주전남지사,김창준,광주광역시청,지원완료
